,frame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
,10,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,,,,,,
,20,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,,,,,,
,30,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,,,,,,
,40,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,,,,,,
,50,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,,,,,,
,60,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,,,,,,
,70,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,,,,,,
,80,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,,,,,,
,90,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,,,,,,
,100,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,,,,,,
frame,target_idx,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,,,,,,
10,e_mse,0.04 ,0.05 ,0.11 ,0.18 ,0.04 ,0.07 ,0.08 ,0.16 ,0.05 ,0.19 ,0.13 ,0.22 ,0.03 ,0.16 ,0.14 ,0.14 ,0.03 ,0.05 ,0.07 ,0.11 ,0.05 ,0.07 ,0.08 ,0.16 ,0.03 ,0.07 ,0.15 ,0.14 ,0.04 ,0.10 ,0.12 ,0.14 ,0.09 ,0.08 ,0.17 ,0.16 ,,,,,,
20,e_mse,0.04 ,0.04 ,0.07 ,0.12 ,0.03 ,0.06 ,0.08 ,0.10 ,0.04 ,0.08 ,0.09 ,0.14 ,0.03 ,0.09 ,0.12 ,0.09 ,0.03 ,0.03 ,0.06 ,0.08 ,0.03 ,0.06 ,0.07 ,0.10 ,0.02 ,0.05 ,0.10 ,0.11 ,0.03 ,0.07 ,0.11 ,0.12 ,0.03 ,0.07 ,0.10 ,0.12 ,,,,,,
30,e_mse,0.03 ,0.04 ,0.06 ,0.08 ,0.03 ,0.06 ,0.07 ,0.05 ,0.03 ,0.06 ,0.06 ,0.10 ,0.03 ,0.04 ,0.09 ,0.09 ,0.02 ,0.04 ,0.06 ,0.08 ,0.03 ,0.06 ,0.07 ,0.07 ,0.02 ,0.05 ,0.10 ,0.10 ,0.03 ,0.06 ,0.07 ,0.11 ,0.03 ,0.07 ,0.07 ,0.12 ,,,,,,
40,e_mse,0.03 ,0.04 ,0.05 ,0.10 ,0.02 ,0.05 ,0.05 ,0.07 ,0.03 ,0.06 ,0.06 ,0.08 ,0.03 ,0.07 ,0.08 ,0.09 ,0.02 ,0.04 ,0.05 ,0.07 ,0.03 ,0.05 ,0.06 ,0.08 ,0.02 ,0.04 ,0.08 ,0.10 ,0.03 ,0.05 ,0.07 ,0.08 ,0.03 ,0.06 ,0.06 ,0.10 ,,,,,,
50,e_mse,0.04 ,0.03 ,0.08 ,0.10 ,0.03 ,0.05 ,0.04 ,0.08 ,0.03 ,0.06 ,0.07 ,0.09 ,0.03 ,0.07 ,0.08 ,0.10 ,0.02 ,0.04 ,0.06 ,0.07 ,0.03 ,0.05 ,0.06 ,0.09 ,0.02 ,0.04 ,0.09 ,0.10 ,0.03 ,0.05 ,0.07 ,0.11 ,0.04 ,0.06 ,0.09 ,0.11 ,,,,,,
60,e_mse,0.04 ,0.06 ,0.10 ,0.13 ,0.03 ,0.08 ,0.09 ,0.13 ,0.05 ,0.07 ,0.11 ,0.12 ,0.03 ,0.08 ,0.11 ,0.13 ,0.03 ,0.05 ,0.07 ,0.11 ,0.04 ,0.05 ,0.09 ,0.12 ,0.02 ,0.06 ,0.11 ,0.12 ,0.04 ,0.08 ,0.14 ,0.15 ,0.06 ,0.09 ,0.10 ,0.14 ,,,,,,
70,e_mse,0.02 ,0.05 ,0.06 ,0.08 ,0.03 ,0.05 ,0.08 ,0.08 ,0.04 ,0.05 ,0.07 ,0.10 ,0.03 ,0.04 ,0.07 ,0.09 ,0.03 ,0.06 ,0.07 ,0.11 ,0.02 ,0.06 ,0.08 ,0.06 ,0.03 ,0.05 ,0.09 ,0.11 ,0.03 ,0.06 ,0.10 ,0.10 ,0.03 ,0.06 ,0.06 ,0.12 ,,,,,,
80,e_mse,0.02 ,0.04 ,0.06 ,0.10 ,0.02 ,0.06 ,0.06 ,0.08 ,0.03 ,0.07 ,0.07 ,0.10 ,0.03 ,0.04 ,0.09 ,0.09 ,0.03 ,0.06 ,0.07 ,0.10 ,0.03 ,0.05 ,0.07 ,0.10 ,0.03 ,0.04 ,0.09 ,0.12 ,0.04 ,0.06 ,0.07 ,0.10 ,0.03 ,0.06 ,0.06 ,0.13 ,,,,,,
90,e_mse,0.03 ,0.04 ,0.07 ,0.06 ,0.03 ,0.07 ,0.06 ,0.10 ,0.03 ,0.06 ,0.07 ,0.07 ,0.03 ,0.07 ,0.08 ,0.10 ,0.03 ,0.05 ,0.07 ,0.09 ,0.03 ,0.05 ,0.07 ,0.10 ,0.03 ,0.04 ,0.09 ,0.11 ,0.03 ,0.05 ,0.08 ,0.10 ,0.04 ,0.06 ,0.07 ,0.13 ,,,,,,
100,e_mse,0.03 ,0.04 ,0.08 ,0.06 ,0.03 ,0.07 ,0.07 ,0.11 ,0.03 ,0.05 ,0.07 ,0.10 ,0.03 ,0.07 ,0.07 ,0.10 ,0.02 ,0.05 ,0.06 ,0.08 ,0.04 ,0.05 ,0.06 ,0.08 ,0.03 ,0.04 ,0.09 ,0.10 ,0.03 ,0.06 ,0.11 ,0.13 ,0.04 ,0.08 ,0.14 ,0.13 ,,,,,,
,ang_deviance,2.7 ,3.4 ,7.0 ,11.3 ,2.3 ,4.2 ,4.8 ,9.9 ,3.0 ,6.4 ,4.5 ,7.3 ,1.0 ,5.5 ,4.9 ,4.7 ,1.0 ,1.6 ,1.6 ,2.5 ,1.2 ,1.6 ,1.8 ,3.6 ,0.7 ,1.6 ,3.3 ,2.4 ,0.6 ,1.8 ,2.0 ,2.4 ,1.5 ,1.4 ,2.9 ,2.8 ,,,,,,
,,2.3 ,2.8 ,4.2 ,7.6 ,2.2 ,3.7 ,4.8 ,6.4 ,2.7 ,2.7 ,2.9 ,4.6 ,1.0 ,2.9 ,4.1 ,3.0 ,0.9 ,1.1 ,1.3 ,1.8 ,0.8 ,1.3 ,1.6 ,2.4 ,0.5 ,1.1 ,2.3 ,1.9 ,0.5 ,1.2 ,1.8 ,2.2 ,0.6 ,1.2 ,1.7 ,2.2 ,,,,,,
,,1.7 ,2.5 ,3.6 ,5.3 ,1.8 ,3.5 ,4.2 ,3.3 ,1.6 ,2.1 ,2.0 ,3.5 ,1.0 ,1.5 ,3.0 ,3.2 ,0.8 ,1.5 ,1.3 ,1.8 ,0.8 ,1.4 ,1.6 ,1.7 ,0.5 ,1.2 ,2.4 ,1.7 ,0.5 ,1.1 ,1.2 ,2.0 ,0.6 ,1.1 ,1.2 ,2.0 ,,,,,,
,,1.7 ,2.4 ,3.2 ,6.0 ,1.6 ,3.4 ,3.4 ,4.7 ,1.7 ,2.2 ,2.2 ,2.8 ,1.0 ,2.3 ,2.7 ,3.1 ,0.8 ,1.4 ,1.3 ,1.6 ,0.7 ,1.2 ,1.4 ,1.8 ,0.6 ,1.0 ,1.8 ,1.8 ,0.5 ,0.9 ,1.2 ,1.5 ,0.5 ,1.0 ,1.0 ,1.8 ,,,,,,
,,2.3 ,1.9 ,5.3 ,6.1 ,1.7 ,3.5 ,2.8 ,5.3 ,1.8 ,2.0 ,2.3 ,3.1 ,0.9 ,2.2 ,2.8 ,3.4 ,0.7 ,1.5 ,1.4 ,1.6 ,0.8 ,1.2 ,1.3 ,2.0 ,0.5 ,0.9 ,2.0 ,1.7 ,0.6 ,0.9 ,1.2 ,1.8 ,0.7 ,1.1 ,1.6 ,1.9 ,,,,,,
,,2.4 ,3.7 ,6.1 ,8.2 ,2.2 ,5.3 ,5.6 ,8.0 ,3.1 ,2.3 ,3.6 ,4.0 ,1.1 ,2.5 ,3.7 ,4.2 ,0.9 ,1.8 ,1.6 ,2.5 ,0.9 ,1.2 ,2.0 ,2.7 ,0.5 ,1.3 ,2.5 ,2.1 ,0.8 ,1.4 ,2.5 ,2.6 ,1.0 ,1.6 ,1.7 ,2.4 ,,,,,,
,,1.4 ,2.9 ,3.9 ,5.2 ,1.6 ,2.9 ,5.0 ,5.2 ,2.3 ,1.9 ,2.5 ,3.5 ,1.0 ,1.5 ,2.4 ,3.1 ,1.0 ,1.9 ,1.7 ,2.4 ,0.6 ,1.3 ,1.8 ,1.5 ,0.7 ,1.2 ,1.9 ,2.0 ,0.6 ,1.1 ,1.7 ,1.8 ,0.6 ,1.1 ,1.0 ,2.2 ,,,,,,
,,1.3 ,2.4 ,4.1 ,6.1 ,1.5 ,3.5 ,4.1 ,5.1 ,1.9 ,2.4 ,2.3 ,3.3 ,0.9 ,1.4 ,2.9 ,3.1 ,1.0 ,1.9 ,1.6 ,2.2 ,0.7 ,1.1 ,1.6 ,2.2 ,0.7 ,1.0 ,2.1 ,2.2 ,0.6 ,1.0 ,1.3 ,1.7 ,0.5 ,1.1 ,1.0 ,2.3 ,,,,,,
,,1.8 ,2.8 ,4.6 ,3.8 ,1.9 ,4.5 ,3.7 ,6.2 ,2.1 ,2.1 ,2.4 ,2.4 ,1.0 ,2.5 ,2.6 ,3.3 ,0.9 ,1.6 ,1.5 ,2.1 ,0.7 ,1.2 ,1.6 ,2.3 ,0.6 ,1.0 ,2.0 ,1.9 ,0.5 ,0.9 ,1.3 ,1.7 ,0.6 ,1.1 ,1.1 ,2.2 ,,,,,,
,,1.8 ,2.6 ,4.9 ,4.1 ,1.8 ,4.1 ,4.3 ,7.0 ,2.0 ,1.8 ,2.5 ,3.4 ,1.1 ,2.2 ,2.4 ,3.5 ,0.8 ,1.7 ,1.4 ,1.9 ,0.8 ,1.1 ,1.5 ,1.8 ,0.7 ,1.0 ,2.0 ,1.8 ,0.6 ,1.1 ,1.9 ,2.2 ,0.8 ,1.3 ,2.4 ,2.2 ,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Distance = 0.9m (7.6cm = 4.83 deg),,,,,,,,,,Distance =1.7m (7.6cm =2.56 deg),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Left,,,Center,,,Right,,,,Left,,,Center,,,Right,,,,,,,,,,,,,,,,,,,,,,,,,
,"Post Input
Progression",Down,Center,Up,Down,Center,Up,Down,Center,Up,,Down,Center,Up,Down,Center,Up,Down,Center,Up,,,,,,,,,,,,,,,,,,,,,,,
,10,2.65 ,3.43 ,7.04 ,11.32 ,2.30 ,4.20 ,4.80 ,9.94 ,2.98 ,,6.44 ,4.51 ,7.27 ,1.02 ,5.50 ,4.86 ,4.73 ,1.03 ,1.58 ,,0.04 ,0.05 ,0.11 ,0.18 ,0.04 ,0.07 ,0.08 ,0.16 ,0.05 ,,0.19 ,0.13 ,0.22 ,0.03 ,0.16 ,0.14 ,0.14 ,0.03 ,0.05 ,,,
,20,2.31 ,2.78 ,4.23 ,7.60 ,2.19 ,3.67 ,4.81 ,6.36 ,2.67 ,,2.67 ,2.88 ,4.59 ,0.98 ,2.95 ,4.11 ,3.05 ,0.86 ,1.09 ,,0.04 ,0.04 ,0.07 ,0.12 ,0.03 ,0.06 ,0.08 ,0.10 ,0.04 ,,0.08 ,0.09 ,0.14 ,0.03 ,0.09 ,0.12 ,0.09 ,0.03 ,0.03 ,,,
,30,1.65 ,2.46 ,3.59 ,5.33 ,1.80 ,3.50 ,4.25 ,3.27 ,1.61 ,,2.12 ,2.04 ,3.50 ,1.00 ,1.49 ,2.99 ,3.17 ,0.84 ,1.47 ,,0.03 ,0.04 ,0.06 ,0.08 ,0.03 ,0.06 ,0.07 ,0.05 ,0.03 ,,0.06 ,0.06 ,0.10 ,0.03 ,0.04 ,0.09 ,0.09 ,0.02 ,0.04 ,,,
,40,1.74 ,2.42 ,3.20 ,6.05 ,1.55 ,3.39 ,3.39 ,4.71 ,1.68 ,,2.15 ,2.18 ,2.80 ,0.97 ,2.29 ,2.69 ,3.09 ,0.82 ,1.39 ,,0.03 ,0.04 ,0.05 ,0.10 ,0.02 ,0.05 ,0.05 ,0.07 ,0.03 ,,0.06 ,0.06 ,0.08 ,0.03 ,0.07 ,0.08 ,0.09 ,0.02 ,0.04 ,,,
,50,2.26 ,1.85 ,5.27 ,6.11 ,1.74 ,3.50 ,2.78 ,5.25 ,1.82 ,,2.05 ,2.27 ,3.14 ,0.93 ,2.21 ,2.77 ,3.41 ,0.73 ,1.47 ,,0.04 ,0.03 ,0.08 ,0.10 ,0.03 ,0.05 ,0.04 ,0.08 ,0.03 ,,0.06 ,0.07 ,0.09 ,0.03 ,0.07 ,0.08 ,0.10 ,0.02 ,0.04 ,,,
,60,2.36 ,3.73 ,6.06 ,8.23 ,2.21 ,5.29 ,5.58 ,8.00 ,3.06 ,,2.28 ,3.56 ,3.99 ,1.07 ,2.55 ,3.73 ,4.23 ,0.93 ,1.79 ,,0.04 ,0.06 ,0.10 ,0.13 ,0.03 ,0.08 ,0.09 ,0.13 ,0.05 ,,0.07 ,0.11 ,0.12 ,0.03 ,0.08 ,0.11 ,0.13 ,0.03 ,0.05 ,,,
,70,1.35 ,2.94 ,3.85 ,5.23 ,1.60 ,2.95 ,5.00 ,5.24 ,2.28 ,,1.85 ,2.53 ,3.47 ,1.01 ,1.49 ,2.38 ,3.11 ,1.04 ,1.94 ,,0.02 ,0.05 ,0.06 ,0.08 ,0.03 ,0.05 ,0.08 ,0.08 ,0.04 ,,0.05 ,0.07 ,0.10 ,0.03 ,0.04 ,0.07 ,0.09 ,0.03 ,0.06 ,,,
,80,1.29 ,2.39 ,4.12 ,6.15 ,1.46 ,3.53 ,4.11 ,5.14 ,1.88 ,,2.39 ,2.31 ,3.26 ,0.88 ,1.44 ,2.93 ,3.05 ,1.01 ,1.88 ,,0.02 ,0.04 ,0.06 ,0.10 ,0.02 ,0.06 ,0.06 ,0.08 ,0.03 ,,0.07 ,0.07 ,0.10 ,0.03 ,0.04 ,0.09 ,0.09 ,0.03 ,0.06 ,,,
,90,1.79 ,2.78 ,4.65 ,3.80 ,1.89 ,4.46 ,3.70 ,6.24 ,2.12 ,,2.06 ,2.38 ,2.43 ,1.04 ,2.47 ,2.57 ,3.31 ,0.89 ,1.61 ,,0.03 ,0.04 ,0.07 ,0.06 ,0.03 ,0.07 ,0.06 ,0.10 ,0.03 ,,0.06 ,0.07 ,0.07 ,0.03 ,0.07 ,0.08 ,0.10 ,0.03 ,0.05 ,,,
,100,1.76 ,2.57 ,4.94 ,4.05 ,1.80 ,4.13 ,4.33 ,7.00 ,1.98 ,,1.83 ,2.51 ,3.37 ,1.10 ,2.21 ,2.40 ,3.51 ,0.83 ,1.71 ,,0.03 ,0.04 ,0.08 ,0.06 ,0.03 ,0.07 ,0.07 ,0.11 ,0.03 ,,0.05 ,0.07 ,0.10 ,0.03 ,0.07 ,0.07 ,0.10 ,0.02 ,0.05 ,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Distance = 2.5m (7.6cm =1.74deg),,,,,,,,,,Distance = 3.3m (7.6cm =1.32deg),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Left,,,Center,,,Right,,,,Left,,,Center,,,Right,,,,,,,,,,,,,,,,,,,,,,,,,
,"Post Input
Progression",Down,Center,Up,Down,Center,Up,Down,Center,Up,,Down,Center,Up,Down,Center,Up,Down,Center,Up,,,,,,,,,,,,,,,,,,,,,,,
,10,1.63 ,2.51 ,1.22 ,1.56 ,1.84 ,3.55 ,0.72 ,1.63 ,3.34 ,,2.4 ,0.64 ,1.76 ,2.04 ,2.43 ,1.50 ,1.39 ,2.91 ,2.85 ,,0.07 ,0.11 ,0.05 ,0.07 ,0.08 ,0.16 ,0.03 ,0.07 ,0.15 ,,0.14 ,0.04 ,0.10 ,0.12 ,0.14 ,0.09 ,0.08 ,0.17 ,0.16 ,,,
,20,1.32 ,1.77 ,0.77 ,1.33 ,1.65 ,2.37 ,0.50 ,1.10 ,2.31 ,,1.9 ,0.55 ,1.19 ,1.84 ,2.16 ,0.57 ,1.23 ,1.73 ,2.17 ,,0.06 ,0.08 ,0.03 ,0.06 ,0.07 ,0.10 ,0.02 ,0.05 ,0.10 ,,0.11 ,0.03 ,0.07 ,0.11 ,0.12 ,0.03 ,0.07 ,0.10 ,0.12 ,,,
,30,1.31 ,1.82 ,0.80 ,1.39 ,1.63 ,1.68 ,0.54 ,1.21 ,2.40 ,,1.7 ,0.54 ,1.11 ,1.23 ,1.95 ,0.60 ,1.14 ,1.17 ,2.01 ,,0.06 ,0.08 ,0.03 ,0.06 ,0.07 ,0.07 ,0.02 ,0.05 ,0.10 ,,0.10 ,0.03 ,0.06 ,0.07 ,0.11 ,0.03 ,0.07 ,0.07 ,0.12 ,,,
,40,1.25 ,1.56 ,0.68 ,1.24 ,1.38 ,1.83 ,0.56 ,0.97 ,1.80 ,,1.8 ,0.51 ,0.89 ,1.18 ,1.47 ,0.54 ,1.05 ,0.96 ,1.80 ,,0.05 ,0.07 ,0.03 ,0.05 ,0.06 ,0.08 ,0.02 ,0.04 ,0.08 ,,0.10 ,0.03 ,0.05 ,0.07 ,0.08 ,0.03 ,0.06 ,0.06 ,0.10 ,,,
,50,1.36 ,1.61 ,0.76 ,1.16 ,1.34 ,1.96 ,0.54 ,0.87 ,1.96 ,,1.7 ,0.58 ,0.88 ,1.19 ,1.84 ,0.68 ,1.09 ,1.59 ,1.85 ,,0.06 ,0.07 ,0.03 ,0.05 ,0.06 ,0.09 ,0.02 ,0.04 ,0.09 ,,0.10 ,0.03 ,0.05 ,0.07 ,0.11 ,0.04 ,0.06 ,0.09 ,0.11 ,,,
,60,1.58 ,2.51 ,0.87 ,1.18 ,2.05 ,2.73 ,0.50 ,1.28 ,2.49 ,,2.1 ,0.76 ,1.41 ,2.51 ,2.59 ,0.98 ,1.57 ,1.73 ,2.42 ,,0.07 ,0.11 ,0.04 ,0.05 ,0.09 ,0.12 ,0.02 ,0.06 ,0.11 ,,0.12 ,0.04 ,0.08 ,0.14 ,0.15 ,0.06 ,0.09 ,0.10 ,0.14 ,,,
,70,1.69 ,2.42 ,0.56 ,1.26 ,1.82 ,1.49 ,0.70 ,1.17 ,1.95 ,,2.0 ,0.58 ,1.08 ,1.74 ,1.75 ,0.55 ,1.09 ,0.98 ,2.16 ,,0.07 ,0.11 ,0.02 ,0.06 ,0.08 ,0.06 ,0.03 ,0.05 ,0.09 ,,0.11 ,0.03 ,0.06 ,0.10 ,0.10 ,0.03 ,0.06 ,0.06 ,0.12 ,,,
,80,1.63 ,2.24 ,0.73 ,1.11 ,1.65 ,2.25 ,0.68 ,1.02 ,2.15 ,,2.2 ,0.61 ,1.04 ,1.30 ,1.70 ,0.50 ,1.09 ,1.02 ,2.27 ,,0.07 ,0.10 ,0.03 ,0.05 ,0.07 ,0.10 ,0.03 ,0.04 ,0.09 ,,0.12 ,0.04 ,0.06 ,0.07 ,0.10 ,0.03 ,0.06 ,0.06 ,0.13 ,,,
,90,1.54 ,2.14 ,0.65 ,1.18 ,1.60 ,2.32 ,0.61 ,1.00 ,1.96 ,,1.9 ,0.54 ,0.92 ,1.30 ,1.65 ,0.62 ,1.05 ,1.15 ,2.22 ,,0.07 ,0.09 ,0.03 ,0.05 ,0.07 ,0.10 ,0.03 ,0.04 ,0.09 ,,0.11 ,0.03 ,0.05 ,0.08 ,0.10 ,0.04 ,0.06 ,0.07 ,0.13 ,,,
,100,1.41 ,1.87 ,0.81 ,1.12 ,1.49 ,1.80 ,0.67 ,0.96 ,1.99 ,,1.8 ,0.55 ,1.12 ,1.89 ,2.19 ,0.76 ,1.31 ,2.41 ,2.25 ,,0.06 ,0.08 ,0.04 ,0.05 ,0.06 ,0.08 ,0.03 ,0.04 ,0.09 ,,0.10 ,0.03 ,0.06 ,0.11 ,0.13 ,0.04 ,0.08 ,0.14 ,0.13 ,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Left,,,Center,,,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Post Input
Progression",Down,Center,Up,Down,Center,Up,Down,Center,Up,,,,,,,,,,,,4.2 ,5.4 ,11.1 ,18.0 ,3.6 ,6.6 ,7.6 ,15.8 ,4.7 ,,19.2 ,13.4 ,21.7 ,3.0 ,16.4 ,14.5 ,14.1 ,3.1 ,4.7 ,,,
,10,1.46 ,1.10 ,1.59 ,1.30 ,1.38 ,1.49 ,1.08 ,1.40 ,1.33 ,,,,,,,,,,,,3.6 ,4.4 ,6.7 ,12.0 ,3.4 ,5.8 ,7.6 ,10.0 ,4.2 ,,7.9 ,8.6 ,13.6 ,2.9 ,8.7 ,12.2 ,9.0 ,2.5 ,3.2 ,,,
,20,0.93 ,0.78 ,1.00 ,1.03 ,1.05 ,1.04 ,0.85 ,0.90 ,0.99 ,,,,,,,,,,,,2.6 ,3.9 ,5.6 ,8.4 ,2.8 ,5.5 ,6.7 ,5.1 ,2.5 ,,6.3 ,6.1 ,10.4 ,3.0 ,4.4 ,8.9 ,9.4 ,2.5 ,4.4 ,,,
,30,0.80 ,0.69 ,0.85 ,0.81 ,0.84 ,0.83 ,0.82 ,0.65 ,0.95 ,,,,,,,,,,,,2.7 ,3.8 ,5.0 ,9.5 ,2.4 ,5.3 ,5.3 ,7.4 ,2.6 ,,6.4 ,6.5 ,8.3 ,2.9 ,6.8 ,8.0 ,9.2 ,2.4 ,4.1 ,,,
,40,0.82 ,0.66 ,0.71 ,0.81 ,0.78 ,0.80 ,0.76 ,0.65 ,0.82 ,,,,,,,,,,,,3.6 ,2.9 ,8.3 ,9.6 ,2.7 ,5.5 ,4.4 ,8.3 ,2.9 ,,6.1 ,6.7 ,9.3 ,2.7 ,6.6 ,8.2 ,10.1 ,2.2 ,4.4 ,,,
,50,0.83 ,0.66 ,0.86 ,0.80 ,0.85 ,0.86 ,0.76 ,0.77 ,0.87 ,,,,,,,,,,,,3.7 ,5.9 ,9.5 ,13.0 ,3.5 ,8.3 ,8.8 ,12.6 ,4.8 ,,6.8 ,10.6 ,11.9 ,3.2 ,7.6 ,11.1 ,12.6 ,2.8 ,5.3 ,,,
,60,0.96 ,1.05 ,1.10 ,1.18 ,1.15 ,1.22 ,1.07 ,1.02 ,1.15 ,,,,,,,,,,,,2.1 ,4.6 ,6.1 ,8.2 ,2.5 ,4.6 ,7.9 ,8.3 ,3.6 ,,5.5 ,7.5 ,10.3 ,3.0 ,4.4 ,7.1 ,9.2 ,3.1 ,5.8 ,,,
,70,0.87 ,0.86 ,0.82 ,0.88 ,0.82 ,0.70 ,0.87 ,0.73 ,1.00 ,,,,,,,,,,,,2.0 ,3.8 ,6.5 ,9.7 ,2.3 ,5.5 ,6.5 ,8.1 ,2.9 ,,7.1 ,6.9 ,9.7 ,2.6 ,4.3 ,8.7 ,9.1 ,3.0 ,5.6 ,,,
,80,0.94 ,0.79 ,0.83 ,0.81 ,0.77 ,0.89 ,0.82 ,0.70 ,1.02 ,,,,,,,,,,,,2.8 ,4.4 ,7.3 ,6.0 ,3.0 ,7.0 ,5.8 ,9.8 ,3.3 ,,6.1 ,7.1 ,7.2 ,3.1 ,7.3 ,7.6 ,9.8 ,2.6 ,4.8 ,,,
,90,0.87 ,0.78 ,0.75 ,0.71 ,0.88 ,0.93 ,0.80 ,0.77 ,0.97 ,,,,,,,,,,,,2.8 ,4.0 ,7.8 ,6.4 ,2.8 ,6.5 ,6.8 ,11.0 ,3.1 ,,5.4 ,7.5 ,10.0 ,3.3 ,6.6 ,7.1 ,10.4 ,2.5 ,5.1 ,,,
,100,0.81 ,0.75 ,0.91 ,0.83 ,0.94 ,0.85 ,0.91 ,1.04 ,0.98 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,7.1 ,11.0 ,5.3 ,6.8 ,8.0 ,15.5 ,3.2 ,7.1 ,14.6 ,,13.8 ,3.7 ,10.1 ,11.8 ,14.0 ,8.7 ,8.0 ,16.8 ,16.4 ,,,
,,,,,,,,,,,,,,,,,,,,,,5.7 ,7.7 ,3.4 ,5.8 ,7.2 ,10.3 ,2.2 ,4.8 ,10.1 ,,10.9 ,3.1 ,6.9 ,10.6 ,12.4 ,3.3 ,7.1 ,10.0 ,12.5 ,,,
